"cancer_type" "species" "correlation"
"leukaemia" "Balaenoptera_bonaerensis" 0.137433303043304
"liver" "Balaenoptera_bonaerensis" 0.237712262846618
"lung" "Balaenoptera_bonaerensis" 0.260025865984636
"lymphoma" "Balaenoptera_bonaerensis" 0.211930305133218
"melanoma" "Balaenoptera_bonaerensis" 0.25230130867854
"mesothelioma" "Balaenoptera_bonaerensis" 0.241214951351343
"oesophagus" "Balaenoptera_bonaerensis" 0.110542356090555
"other tumour types" "Balaenoptera_bonaerensis" 0.236042611965805
"ovarian" "Balaenoptera_bonaerensis" 0.219321921014096
"paediatric" "Balaenoptera_bonaerensis" 0.275791284033416
"pancreas" "Balaenoptera_bonaerensis" 0.186015591953871
"prostate" "Balaenoptera_bonaerensis" 0.175695592019768
"rare other tumour types" "Balaenoptera_bonaerensis" -0.40001175719356
"renal" "Balaenoptera_bonaerensis" 0.14417800615999
"sarcoma" "Balaenoptera_bonaerensis" 0.1888161138907
"skin" "Balaenoptera_bonaerensis" 0.145564446368524
"small intestine" "Balaenoptera_bonaerensis" 0.171431114825164
"soft tissue sarcoma" "Balaenoptera_bonaerensis" 0.292177166594988
"testicular" "Balaenoptera_bonaerensis" -0.0394243435952455
"thyroid" "Balaenoptera_bonaerensis" 0.252492198440898
"urothelial" "Balaenoptera_bonaerensis" 0.195439532708042
"uterine" "Balaenoptera_bonaerensis" 0.136687462395824
"all" "Beatragus_hunteri" 0.212725818965403
"bladder" "Beatragus_hunteri" 0.245390805844625
"breast" "Beatragus_hunteri" 0.185504650548158
"central nervous system" "Beatragus_hunteri" 0.177054071290056
"colon" "Beatragus_hunteri" 0.230576594939571
"colorectal" "Beatragus_hunteri" 0.219270666474242
"endometrial" "Beatragus_hunteri" 0.164741487874355
"gastric" "Beatragus_hunteri" 0.205547315477129
"glioma" "Beatragus_hunteri" 0.20382073005394
"head and neck" "Beatragus_hunteri" 0.223498300133116
"hepatocellular" "Beatragus_hunteri" 0.241743489423479
"intestine" "Beatragus_hunteri" 0.192932466295507
"kidney" "Beatragus_hunteri" 0.267905195784544
"leukaemia" "Beatragus_hunteri" 0.156549695554203
"liver" "Beatragus_hunteri" 0.249103736339119
"lung" "Beatragus_hunteri" 0.271681776268776
"lymphoma" "Beatragus_hunteri" 0.213601261891509
"melanoma" "Beatragus_hunteri" 0.253574886482347
"mesothelioma" "Beatragus_hunteri" 0.220656097260967
"oesophagus" "Beatragus_hunteri" 0.148802034367936
"other tumour types" "Beatragus_hunteri" 0.254684325783814
"ovarian" "Beatragus_hunteri" 0.213596835485933
"paediatric" "Beatragus_hunteri" 0.303436728040394
"pancreas" "Beatragus_hunteri" 0.171771503209933
"prostate" "Beatragus_hunteri" 0.178503842197266
"rare other tumour types" "Beatragus_hunteri" -0.353570085493103
"renal" "Beatragus_hunteri" 0.153664356801211
"sarcoma" "Beatragus_hunteri" 0.211847396401471
"skin" "Beatragus_hunteri" 0.158705657743547
"small intestine" "Beatragus_hunteri" 0.1589407296726
"soft tissue sarcoma" "Beatragus_hunteri" 0.191190231844857
"testicular" "Beatragus_hunteri" 0.0813811959822794
"thyroid" "Beatragus_hunteri" 0.263409194472521
"urothelial" "Beatragus_hunteri" 0.236033629151368
"uterine" "Beatragus_hunteri" 0.211374202763115
"all" "Bison_bison" 0.206512774379091
"bladder" "Bison_bison" 0.241126682747147
"breast" "Bison_bison" 0.173453075098247
"central nervous system" "Bison_bison" 0.204414700331982
"colon" "Bison_bison" 0.243212054062815
"colorectal" "Bison_bison" 0.209759781247908
"endometrial" "Bison_bison" 0.155317827686639
"gastric" "Bison_bison" 0.196026207674676
"glioma" "Bison_bison" 0.201491565145536
"head and neck" "Bison_bison" 0.215297941712749
"hepatocellular" "Bison_bison" 0.221554264038834
"intestine" "Bison_bison" 0.1846918396225
"kidney" "Bison_bison" 0.275999890554446
"leukaemia" "Bison_bison" 0.14189683449273
"liver" "Bison_bison" 0.264317791084279
"lung" "Bison_bison" 0.27306299588025
"lymphoma" "Bison_bison" 0.2017016614644
"melanoma" "Bison_bison" 0.242693582785648
"mesothelioma" "Bison_bison" 0.191569328464877
"oesophagus" "Bison_bison" 0.178103745741611
"other tumour types" "Bison_bison" 0.242505852685594
"ovarian" "Bison_bison" 0.21721038234335
"paediatric" "Bison_bison" 0.266679394757406
"pancreas" "Bison_bison" 0.169978211810536
"prostate" "Bison_bison" 0.171146069178707
"rare other tumour types" "Bison_bison" -0.235275261350429
"renal" "Bison_bison" 0.143883511381961
"sarcoma" "Bison_bison" 0.206275138679947
"skin" "Bison_bison" 0.145125229211873
"small intestine" "Bison_bison" 0.192926991729496
"soft tissue sarcoma" "Bison_bison" 0.245764530220317
"testicular" "Bison_bison" 0.195608783713241
"thyroid" "Bison_bison" 0.251529422917355
"urothelial" "Bison_bison" 0.273449594291529
"uterine" "Bison_bison" 0.190634515680223
"all" "Bos_indicus" 0.197522570311335
"bladder" "Bos_indicus" 0.194907935226209
"breast" "Bos_indicus" 0.173637528525206
"central nervous system" "Bos_indicus" 0.198022224202158
"colon" "Bos_indicus" 0.214216268521752
"colorectal" "Bos_indicus" 0.194218068654786
"endometrial" "Bos_indicus" 0.13898073197555
"gastric" "Bos_indicus" 0.18508232020276
"glioma" "Bos_indicus" 0.1854980626642
"head and neck" "Bos_indicus" 0.192089693513904
"hepatocellular" "Bos_indicus" 0.178819253109643
"intestine" "Bos_indicus" 0.197654258973619
"kidney" "Bos_indicus" 0.281957523353741
"leukaemia" "Bos_indicus" 0.144536721680586
"liver" "Bos_indicus" 0.293280475336242
"lung" "Bos_indicus" 0.266219837834835
"lymphoma" "Bos_indicus" 0.193606845265055
"melanoma" "Bos_indicus" 0.24126075476863
"mesothelioma" "Bos_indicus" 0.190510905734107
"oesophagus" "Bos_indicus" 0.182962519779633
"other tumour types" "Bos_indicus" 0.234848996686583
"ovarian" "Bos_indicus" 0.206493039359575
"paediatric" "Bos_indicus" 0.249548424878509
"pancreas" "Bos_indicus" 0.173870754022041
"prostate" "Bos_indicus" 0.161383141215215
"renal" "Bos_indicus" 0.151299667172669
"sarcoma" "Bos_indicus" 0.202307187554281
"skin" "Bos_indicus" 0.139775026681951
"small intestine" "Bos_indicus" 0.227066661923359
"soft tissue sarcoma" "Bos_indicus" 0.26821319494821
"testicular" "Bos_indicus" 0.207957933479553
"thyroid" "Bos_indicus" 0.251393430674333
"urothelial" "Bos_indicus" 0.2634090742596
"uterine" "Bos_indicus" 0.202457885989167
"all" "Bos_mutus" 0.210117455285643
"bladder" "Bos_mutus" 0.247476509726458
"breast" "Bos_mutus" 0.180617557290555
"central nervous system" "Bos_mutus" 0.210240247304781
"colon" "Bos_mutus" 0.233774767711923
"colorectal" "Bos_mutus" 0.213541421131415
"endometrial" "Bos_mutus" 0.159084129341433
"gastric" "Bos_mutus" 0.196160143744453
"glioma" "Bos_mutus" 0.19901833626493
"head and neck" "Bos_mutus" 0.220384959022117
"hepatocellular" "Bos_mutus" 0.229568581545995
"intestine" "Bos_mutus" 0.197926009429243
"kidney" "Bos_mutus" 0.271025616466099
"leukaemia" "Bos_mutus" 0.146242208673741
"liver" "Bos_mutus" 0.287720626627369
"lung" "Bos_mutus" 0.272307798820399
"lymphoma" "Bos_mutus" 0.207363793941826
"melanoma" "Bos_mutus" 0.248933906233684
"mesothelioma" "Bos_mutus" 0.190824372598364
"oesophagus" "Bos_mutus" 0.171584133837861
"other tumour types" "Bos_mutus" 0.244658788323684
"ovarian" "Bos_mutus" 0.221641975999108
"paediatric" "Bos_mutus" 0.270596226515176
"pancreas" "Bos_mutus" 0.164798263523056
"prostate" "Bos_mutus" 0.16845751340276
"rare other tumour types" "Bos_mutus" -0.241409067046716
"renal" "Bos_mutus" 0.155715358793255
"sarcoma" "Bos_mutus" 0.205513866906716
"skin" "Bos_mutus" 0.151557832288105
"small intestine" "Bos_mutus" 0.260318168992652
"soft tissue sarcoma" "Bos_mutus" 0.247672589450107
"testicular" "Bos_mutus" 0.212755089556306
"thyroid" "Bos_mutus" 0.250739351944016
"urothelial" "Bos_mutus" 0.274609423173264
"uterine" "Bos_mutus" 0.184662602204077
"all" "Bos_taurus" 0.210323607708945
"bladder" "Bos_taurus" 0.241473812066248
"breast" "Bos_taurus" 0.174670010896277
"central nervous system" "Bos_taurus" 0.205769688672356
"colon" "Bos_taurus" 0.231585288568868
"colorectal" "Bos_taurus" 0.213749305551078
"endometrial" "Bos_taurus" 0.151021939582313
"gastric" "Bos_taurus" 0.193782809171178
"glioma" "Bos_taurus" 0.197793726591491
"head and neck" "Bos_taurus" 0.22411137563075
"hepatocellular" "Bos_taurus" 0.231286504103949
"intestine" "Bos_taurus" 0.187444092680051
"kidney" "Bos_taurus" 0.291572860790139
"leukaemia" "Bos_taurus" 0.139738816511508
"liver" "Bos_taurus" 0.287862727452052
"lung" "Bos_taurus" 0.278837395086918
"lymphoma" "Bos_taurus" 0.204669781264063
"melanoma" "Bos_taurus" 0.253289665645147
"mesothelioma" "Bos_taurus" 0.203057156124095
"oesophagus" "Bos_taurus" 0.15855563358431
"other tumour types" "Bos_taurus" 0.246762855609032
"ovarian" "Bos_taurus" 0.217022031583319
"paediatric" "Bos_taurus" 0.294131227481287
"pancreas" "Bos_taurus" 0.170215668646453
"prostate" "Bos_taurus" 0.173198314628938
"rare other tumour types" "Bos_taurus" -0.141515659992903
"renal" "Bos_taurus" 0.153668478579079
"sarcoma" "Bos_taurus" 0.209449822521916
"skin" "Bos_taurus" 0.145435834900485
"small intestine" "Bos_taurus" 0.218700266686124
"soft tissue sarcoma" "Bos_taurus" 0.305618508355759
"testicular" "Bos_taurus" 0.211269675745738
"thyroid" "Bos_taurus" 0.249434839923618
"urothelial" "Bos_taurus" 0.269127128415597
"uterine" "Bos_taurus" 0.200751136033656
"all" "Bubalus_bubalis" 0.205444831388175
"bladder" "Bubalus_bubalis" 0.255092739434002
"breast" "Bubalus_bubalis" 0.181587896579311
"central nervous system" "Bubalus_bubalis" 0.20330577081043
"colon" "Bubalus_bubalis" 0.238317781145813
"colorectal" "Bubalus_bubalis" 0.212088632120629
"endometrial" "Bubalus_bubalis" 0.164435069298642
"gastric" "Bubalus_bubalis" 0.183328858237193
"glioma" "Bubalus_bubalis" 0.189926066751865
"head and neck" "Bubalus_bubalis" 0.231311667761949
"hepatocellular" "Bubalus_bubalis" 0.244134713323381
"intestine" "Bubalus_bubalis" 0.186485881404332
"kidney" "Bubalus_bubalis" 0.265932107282454
"leukaemia" "Bubalus_bubalis" 0.118749222093566
"liver" "Bubalus_bubalis" 0.292483363221262
"lung" "Bubalus_bubalis" 0.270941309438584
"lymphoma" "Bubalus_bubalis" 0.200760561786591
"melanoma" "Bubalus_bubalis" 0.246178408524983
"mesothelioma" "Bubalus_bubalis" 0.200025905857402
"oesophagus" "Bubalus_bubalis" 0.157002519415699
"other tumour types" "Bubalus_bubalis" 0.263396147773841
"ovarian" "Bubalus_bubalis" 0.217425442532919
"paediatric" "Bubalus_bubalis" 0.264605299200433
"pancreas" "Bubalus_bubalis" 0.127262474521267
"prostate" "Bubalus_bubalis" 0.166918167202261
"rare other tumour types" "Bubalus_bubalis" -0.135381854296616
"renal" "Bubalus_bubalis" 0.170397721827929
"sarcoma" "Bubalus_bubalis" 0.196395006663053
"skin" "Bubalus_bubalis" 0.160198607438561
"small intestine" "Bubalus_bubalis" 0.137295095176944
"soft tissue sarcoma" "Bubalus_bubalis" 0.177534295118357
"testicular" "Bubalus_bubalis" 0.262532495327144
"thyroid" "Bubalus_bubalis" 0.2531337036892
"urothelial" "Bubalus_bubalis" 0.274229967602755
"uterine" "Bubalus_bubalis" 0.182470406985545
"all" "Callicebus_donacophilus" 0.589887185075849
"bladder" "Callicebus_donacophilus" 0.534043800963622
"breast" "Callicebus_donacophilus" 0.585719987632407
"central nervous system" "Callicebus_donacophilus" 0.445888955575771
"colon" "Callicebus_donacophilus" 0.592416451223117
"colorectal" "Callicebus_donacophilus" 0.578370456631677
"endometrial" "Callicebus_donacophilus" 0.567528828425779
"gastric" "Callicebus_donacophilus" 0.579052078746043
"glioma" "Callicebus_donacophilus" 0.630009820941131
"head and neck" "Callicebus_donacophilus" 0.607507440676951
"hepatocellular" "Callicebus_donacophilus" 0.627270785146701
"intestine" "Callicebus_donacophilus" 0.578160655075984
"kidney" "Callicebus_donacophilus" 0.634137244368249
"leukaemia" "Callicebus_donacophilus" 0.524070842234446
"liver" "Callicebus_donacophilus" 0.490660950752786
"lung" "Callicebus_donacophilus" 0.616364623446514
"lymphoma" "Callicebus_donacophilus" 0.530593892066493
"melanoma" "Callicebus_donacophilus" 0.621410851426588
"mesothelioma" "Callicebus_donacophilus" 0.626997927496317
"oesophagus" "Callicebus_donacophilus" 0.528571506332808
"other tumour types" "Callicebus_donacophilus" 0.648945945669286
"ovarian" "Callicebus_donacophilus" 0.590374376185688
"paediatric" "Callicebus_donacophilus" 0.583905458168328
"pancreas" "Callicebus_donacophilus" 0.521159550913935
"prostate" "Callicebus_donacophilus" 0.568058958812405
"rare other tumour types" "Callicebus_donacophilus" 0.827826086956522
"renal" "Callicebus_donacophilus" 0.562625594500793
"sarcoma" "Callicebus_donacophilus" 0.588933382795561
"skin" "Callicebus_donacophilus" 0.62548803293877
"small intestine" "Callicebus_donacophilus" 0.580595199696155
"soft tissue sarcoma" "Callicebus_donacophilus" 0.444556423518627
"testicular" "Callicebus_donacophilus" 0.612557459803293
"thyroid" "Callicebus_donacophilus" 0.566151428663506
"urothelial" "Callicebus_donacophilus" 0.693164196740657
"uterine" "Callicebus_donacophilus" 0.5278663071345
"all" "Callithrix_jacchus" 0.581472164429076
"bladder" "Callithrix_jacchus" 0.578987438655309
"breast" "Callithrix_jacchus" 0.584490115728861
"central nervous system" "Callithrix_jacchus" 0.499214152949397
"colon" "Callithrix_jacchus" 0.603027119451851
"colorectal" "Callithrix_jacchus" 0.574752683260408
"endometrial" "Callithrix_jacchus" 0.568836163516116
"gastric" "Callithrix_jacchus" 0.568170742085488
"glioma" "Callithrix_jacchus" 0.616827234439681
"head and neck" "Callithrix_jacchus" 0.579527576243504
"hepatocellular" "Callithrix_jacchus" 0.593965175851915
"intestine" "Callithrix_jacchus" 0.592974058590597
"kidney" "Callithrix_jacchus" 0.636314395651806
"leukaemia" "Callithrix_jacchus" 0.513681636438101
"liver" "Callithrix_jacchus" 0.43905536009199
"lung" "Callithrix_jacchus" 0.603575669204144
"lymphoma" "Callithrix_jacchus" 0.543560826850206
"melanoma" "Callithrix_jacchus" 0.595652998698882
"mesothelioma" "Callithrix_jacchus" 0.524254285308646
"oesophagus" "Callithrix_jacchus" 0.557980012271947
"other tumour types" "Callithrix_jacchus" 0.590590982098213
"ovarian" "Callithrix_jacchus" 0.587373023419979
"paediatric" "Callithrix_jacchus" 0.592835355080645
"pancreas" "Callithrix_jacchus" 0.558252388169797
"prostate" "Callithrix_jacchus" 0.547473117279432
"rare other tumour types" "Callithrix_jacchus" 0.375914663386719
"renal" "Callithrix_jacchus" 0.519848151726894
"sarcoma" "Callithrix_jacchus" 0.581427456393782
"skin" "Callithrix_jacchus" 0.615843538863819
"small intestine" "Callithrix_jacchus" 0.505077844370626
"soft tissue sarcoma" "Callithrix_jacchus" 0.344076461838926
"testicular" "Callithrix_jacchus" 0.477775945975553
"thyroid" "Callithrix_jacchus" 0.577473018970203
"urothelial" "Callithrix_jacchus" 0.640749850566937
"uterine" "Callithrix_jacchus" 0.489618702339932
"all" "Camelus_bactrianus" 0.20567481503009
"bladder" "Camelus_bactrianus" 0.265007022586815
"breast" "Camelus_bactrianus" 0.173270584430566
"central nervous system" "Camelus_bactrianus" 0.17753263313656
"colon" "Camelus_bactrianus" 0.276748457554585
"colorectal" "Camelus_bactrianus" 0.207605887381812
"endometrial" "Camelus_bactrianus" 0.159230245832868
"gastric" "Camelus_bactrianus" 0.188092416523378
"glioma" "Camelus_bactrianus" 0.185457618403025
"head and neck" "Camelus_bactrianus" 0.213742546151351
"hepatocellular" "Camelus_bactrianus" 0.215383269834594
"intestine" "Camelus_bactrianus" 0.212328195421928
"kidney" "Camelus_bactrianus" 0.308578944479411
"leukaemia" "Camelus_bactrianus" 0.134792118638496
"liver" "Camelus_bactrianus" 0.249756119757132
"lung" "Camelus_bactrianus" 0.277456708379174
"lymphoma" "Camelus_bactrianus" 0.196575160392955
"melanoma" "Camelus_bactrianus" 0.260410812061719
"mesothelioma" "Camelus_bactrianus" 0.312069289783858
"oesophagus" "Camelus_bactrianus" 0.175269052758505
"other tumour types" "Camelus_bactrianus" 0.271996269599784
"ovarian" "Camelus_bactrianus" 0.228415666541167
"paediatric" "Camelus_bactrianus" 0.210126538817255
"pancreas" "Camelus_bactrianus" 0.112950423953362
"prostate" "Camelus_bactrianus" 0.170750394024239
"rare other tumour types" "Camelus_bactrianus" -0.138642232014206
"renal" "Camelus_bactrianus" 0.147902616863042
"sarcoma" "Camelus_bactrianus" 0.182811956199762
"skin" "Camelus_bactrianus" 0.194595833904843
"small intestine" "Camelus_bactrianus" 0.145453671242734
"soft tissue sarcoma" "Camelus_bactrianus" 0.184511518836243
"testicular" "Camelus_bactrianus" 0.0196790010882524
"thyroid" "Camelus_bactrianus" 0.249077217382783
"urothelial" "Camelus_bactrianus" 0.263389399489272
"uterine" "Camelus_bactrianus" 0.188934571065805
"all" "Camelus_dromedarius" 0.206209505959211
"bladder" "Camelus_dromedarius" 0.257058803431656
"breast" "Camelus_dromedarius" 0.175187418584037
"central nervous system" "Camelus_dromedarius" 0.17244462065249
"colon" "Camelus_dromedarius" 0.278926345768327
"colorectal" "Camelus_dromedarius" 0.210480414947734
"endometrial" "Camelus_dromedarius" 0.154221913388815
"gastric" "Camelus_dromedarius" 0.193746349370791
"glioma" "Camelus_dromedarius" 0.190109670466951
"head and neck" "Camelus_dromedarius" 0.210464469466458
"hepatocellular" "Camelus_dromedarius" 0.21088747503725
"intestine" "Camelus_dromedarius" 0.20953280224301
"kidney" "Camelus_dromedarius" 0.292838662104832
"leukaemia" "Camelus_dromedarius" 0.149267662984947
"liver" "Camelus_dromedarius" 0.262117194450437
"lung" "Camelus_dromedarius" 0.275936156462276
"lymphoma" "Camelus_dromedarius" 0.200302544682372
"melanoma" "Camelus_dromedarius" 0.257992368636619
"mesothelioma" "Camelus_dromedarius" 0.313656017431951
"oesophagus" "Camelus_dromedarius" 0.163659560248215
"other tumour types" "Camelus_dromedarius" 0.273362369719063
"ovarian" "Camelus_dromedarius" 0.225397846088019
"paediatric" "Camelus_dromedarius" 0.192474538793561
"pancreas" "Camelus_dromedarius" 0.119392572339558
"prostate" "Camelus_dromedarius" 0.177892584604761
"rare other tumour types" "Camelus_dromedarius" -0.145896949775965
"renal" "Camelus_dromedarius" 0.145442243514921
"sarcoma" "Camelus_dromedarius" 0.189346242687314
"skin" "Camelus_dromedarius" 0.205626021451872
"small intestine" "Camelus_dromedarius" 0.175703051437796
"soft tissue sarcoma" "Camelus_dromedarius" 0.236983553501832
"testicular" "Camelus_dromedarius" -0.0225578622968273
"thyroid" "Camelus_dromedarius" 0.248660496705166
"urothelial" "Camelus_dromedarius" 0.244460523628947
"uterine" "Camelus_dromedarius" 0.191644568086529
"all" "Camelus_ferus" 0.200790740938086
"bladder" "Camelus_ferus" 0.2348115397575
